image_path,label,label_idx
Algod├úo (Cotton) - Mancha de Mirotecio (Myrothecium leaf spot) - Cropped/miro056.jpg,Algod├úo (Cotton) - Mancha de Mirotecio (Myrothecium leaf spot) - Cropped,0
Algod├úo (Cotton) - Mancha de Mirotecio (Myrothecium leaf spot) - Cropped/miro146.jpg,Algod├úo (Cotton) - Mancha de Mirotecio (Myrothecium leaf spot) - Cropped,0
Algod├úo (Cotton) - Mancha de Mirotecio (Myrothecium leaf spot) - Cropped/miro085.jpg,Algod├úo (Cotton) - Mancha de Mirotecio (Myrothecium leaf spot) - Cropped,0
Algod├úo (Cotton) - Mancha de Mirotecio (Myrothecium leaf spot) - Cropped/miro001.jpg,Algod├úo (Cotton) - Mancha de Mirotecio (Myrothecium leaf spot) - Cropped,0
Algod├úo (Cotton) - Mancha de Mirotecio (Myrothecium leaf spot) - Cropped/miro052.jpg,Algod├úo (Cotton) - Mancha de Mirotecio (Myrothecium leaf spot) - Cropped,0
Algod├úo (Cotton) - Mancha de Mirotecio (Myrothecium leaf spot) - Cropped/miro054.jpg,Algod├úo (Cotton) - Mancha de Mirotecio (Myrothecium leaf spot) - Cropped,0
Algod├úo (Cotton) - Mancha de Mirotecio (Myrothecium leaf spot) - Cropped/miro120.jpg,Algod├úo (Cotton) - Mancha de Mirotecio (Myrothecium leaf spot) - Cropped,0
Algod├úo (Cotton) - Mancha de Mirotecio (Myrothecium leaf spot) - Cropped/miro019.jpg,Algod├úo (Cotton) - Mancha de Mirotecio (Myrothecium leaf spot) - Cropped,0
Algod├úo (Cotton) - Mancha de Mirotecio (Myrothecium leaf spot) - Cropped/miro036.jpg,Algod├úo (Cotton) - Mancha de Mirotecio (Myrothecium leaf spot) - Cropped,0
Algod├úo (Cotton) - Mancha de Mirotecio (Myrothecium leaf spot) - Cropped/miro013.jpg,Algod├úo (Cotton) - Mancha de Mirotecio (Myrothecium leaf spot) - Cropped,0
Algod├úo (Cotton) - Mancha de Mirotecio (Myrothecium leaf spot) - Cropped/miro063.jpg,Algod├úo (Cotton) - Mancha de Mirotecio (Myrothecium leaf spot) - Cropped,0
Algod├úo (Cotton) - Mancha de Mirotecio (Myrothecium leaf spot) - Cropped/miro121.jpg,Algod├úo (Cotton) - Mancha de Mirotecio (Myrothecium leaf spot) - Cropped,0
Algod├úo (Cotton) - Mancha de Mirotecio (Myrothecium leaf spot) - Cropped/miro048.jpg,Algod├úo (Cotton) - Mancha de Mirotecio (Myrothecium leaf spot) - Cropped,0
Algod├úo (Cotton) - Mancha de Mirotecio (Myrothecium leaf spot) - Cropped/miro139.jpg,Algod├úo (Cotton) - Mancha de Mirotecio (Myrothecium leaf spot) - Cropped,0
Algod├úo (Cotton) - Mancha de Mirotecio (Myrothecium leaf spot) - Cropped/miro020.jpg,Algod├úo (Cotton) - Mancha de Mirotecio (Myrothecium leaf spot) - Cropped,0
Algod├úo (Cotton) - Mancha de Mirotecio (Myrothecium leaf spot) - Cropped/miro034.jpg,Algod├úo (Cotton) - Mancha de Mirotecio (Myrothecium leaf spot) - Cropped,0
Algod├úo (Cotton) - Mancha de Mirotecio (Myrothecium leaf spot) - Cropped/miro117.jpg,Algod├úo (Cotton) - Mancha de Mirotecio (Myrothecium leaf spot) - Cropped,0
Algod├úo (Cotton) - Mancha de Mirotecio (Myrothecium leaf spot) - Cropped/miro076.jpg,Algod├úo (Cotton) - Mancha de Mirotecio (Myrothecium leaf spot) - Cropped,0
Algod├úo (Cotton) - Mancha de Mirotecio (Myrothecium leaf spot) - Cropped/miro129.jpg,Algod├úo (Cotton) - Mancha de Mirotecio (Myrothecium leaf spot) - Cropped,0
Algod├úo (Cotton) - Mancha de Mirotecio (Myrothecium leaf spot) - Cropped/miro023.jpg,Algod├úo (Cotton) - Mancha de Mirotecio (Myrothecium leaf spot) - Cropped,0
Algod├úo (Cotton) - Mancha de Mirotecio (Myrothecium leaf spot) - Cropped/miro067.jpg,Algod├úo (Cotton) - Mancha de Mirotecio (Myrothecium leaf spot) - Cropped,0
Algod├úo (Cotton) - Mancha de Mirotecio (Myrothecium leaf spot) - Cropped/miro038.jpg,Algod├úo (Cotton) - Mancha de Mirotecio (Myrothecium leaf spot) - Cropped,0
Algod├úo (Cotton) - Mancha de Mirotecio (Myrothecium leaf spot) - Cropped/miro025.jpg,Algod├úo (Cotton) - Mancha de Mirotecio (Myrothecium leaf spot) - Cropped,0
Algod├úo (Cotton) - Mancha de Mirotecio (Myrothecium leaf spot) - Cropped/miro014.jpg,Algod├úo (Cotton) - Mancha de Mirotecio (Myrothecium leaf spot) - Cropped,0
Algod├úo (Cotton) - Mancha de Mirotecio (Myrothecium leaf spot) - Cropped/miro084.jpg,Algod├úo (Cotton) - Mancha de Mirotecio (Myrothecium leaf spot) - Cropped,0
Algod├úo (Cotton) - Mancha de Mirotecio (Myrothecium leaf spot) - Cropped/miro008.jpg,Algod├úo (Cotton) - Mancha de Mirotecio (Myrothecium leaf spot) - Cropped,0
Algod├úo (Cotton) - Mancha de Mirotecio (Myrothecium leaf spot) - Cropped/miro057.jpg,Algod├úo (Cotton) - Mancha de Mirotecio (Myrothecium leaf spot) - Cropped,0
Algod├úo (Cotton) - Mancha de Mirotecio (Myrothecium leaf spot) - Cropped/miro051.jpg,Algod├úo (Cotton) - Mancha de Mirotecio (Myrothecium leaf spot) - Cropped,0
Algod├úo (Cotton) - Mancha de Mirotecio (Myrothecium leaf spot) - Cropped/miro009.jpg,Algod├úo (Cotton) - Mancha de Mirotecio (Myrothecium leaf spot) - Cropped,0
Algod├úo (Cotton) - Mancha de Mirotecio (Myrothecium leaf spot) - Cropped/miro046.jpg,Algod├úo (Cotton) - Mancha de Mirotecio (Myrothecium leaf spot) - Cropped,0
Algod├úo (Cotton) - Mancha de Mirotecio (Myrothecium leaf spot) - Cropped/miro042.jpg,Algod├úo (Cotton) - Mancha de Mirotecio (Myrothecium leaf spot) - Cropped,0
Algod├úo (Cotton) - Mancha de Mirotecio (Myrothecium leaf spot) - Cropped/miro062.jpg,Algod├úo (Cotton) - Mancha de Mirotecio (Myrothecium leaf spot) - Cropped,0
Algod├úo (Cotton) - Mancha de Mirotecio (Myrothecium leaf spot) - Cropped/miro116.jpg,Algod├úo (Cotton) - Mancha de Mirotecio (Myrothecium leaf spot) - Cropped,0
Algod├úo (Cotton) - Mancha de Mirotecio (Myrothecium leaf spot) - Cropped/miro069.jpg,Algod├úo (Cotton) - Mancha de Mirotecio (Myrothecium leaf spot) - Cropped,0
Algod├úo (Cotton) - Mancha de Mirotecio (Myrothecium leaf spot) - Cropped/miro018.jpg,Algod├úo (Cotton) - Mancha de Mirotecio (Myrothecium leaf spot) - Cropped,0
Algod├úo (Cotton) - Mancha de Mirotecio (Myrothecium leaf spot) - Cropped/miro068.jpg,Algod├úo (Cotton) - Mancha de Mirotecio (Myrothecium leaf spot) - Cropped,0
Algod├úo (Cotton) - Mancha de Mirotecio (Myrothecium leaf spot) - Cropped/miro065.jpg,Algod├úo (Cotton) - Mancha de Mirotecio (Myrothecium leaf spot) - Cropped,0
Algod├úo (Cotton) - Mancha de Mirotecio (Myrothecium leaf spot) - Cropped/ZDSC_0125.jpg,Algod├úo (Cotton) - Mancha de Mirotecio (Myrothecium leaf spot) - Cropped,0
Algod├úo (Cotton) - Mancha de Mirotecio (Myrothecium leaf spot) - Cropped/miro012.jpg,Algod├úo (Cotton) - Mancha de Mirotecio (Myrothecium leaf spot) - Cropped,0
Algod├úo (Cotton) - Mancha de Mirotecio (Myrothecium leaf spot) - Cropped/miro007.jpg,Algod├úo (Cotton) - Mancha de Mirotecio (Myrothecium leaf spot) - Cropped,0
Algod├úo (Cotton) - Mancha de Mirotecio (Myrothecium leaf spot) - Cropped/miro073.jpg,Algod├úo (Cotton) - Mancha de Mirotecio (Myrothecium leaf spot) - Cropped,0
Algod├úo (Cotton) - Mancha de Mirotecio (Myrothecium leaf spot) - Cropped/miro002.jpg,Algod├úo (Cotton) - Mancha de Mirotecio (Myrothecium leaf spot) - Cropped,0
Algod├úo (Cotton) - Mancha de Mirotecio (Myrothecium leaf spot) - Cropped/miro113.jpg,Algod├úo (Cotton) - Mancha de Mirotecio (Myrothecium leaf spot) - Cropped,0
Algod├úo (Cotton) - Mancha de Mirotecio (Myrothecium leaf spot) - Cropped/miro143.jpg,Algod├úo (Cotton) - Mancha de Mirotecio (Myrothecium leaf spot) - Cropped,0
Algod├úo (Cotton) - Mancha de Mirotecio (Myrothecium leaf spot) - Cropped/miro083.jpg,Algod├úo (Cotton) - Mancha de Mirotecio (Myrothecium leaf spot) - Cropped,0
Algod├úo (Cotton) - Mancha de Mirotecio (Myrothecium leaf spot) - Cropped/miro035.jpg,Algod├úo (Cotton) - Mancha de Mirotecio (Myrothecium leaf spot) - Cropped,0
Algod├úo (Cotton) - Mancha de Mirotecio (Myrothecium leaf spot) - Cropped/miro041.jpg,Algod├úo (Cotton) - Mancha de Mirotecio (Myrothecium leaf spot) - Cropped,0
Algod├úo (Cotton) - Mancha de Mirotecio (Myrothecium leaf spot) - Cropped/miro126.jpg,Algod├úo (Cotton) - Mancha de Mirotecio (Myrothecium leaf spot) - Cropped,0
Algod├úo (Cotton) - Mancha de Mirotecio (Myrothecium leaf spot) - Cropped/miro105.jpg,Algod├úo (Cotton) - Mancha de Mirotecio (Myrothecium leaf spot) - Cropped,0
Algod├úo (Cotton) - Mancha de Mirotecio (Myrothecium leaf spot) - Cropped/miro108.jpg,Algod├úo (Cotton) - Mancha de Mirotecio (Myrothecium leaf spot) - Cropped,0
Algod├úo (Cotton) - Mancha de Mirotecio (Myrothecium leaf spot) - Cropped/miro140.jpg,Algod├úo (Cotton) - Mancha de Mirotecio (Myrothecium leaf spot) - Cropped,0
Algod├úo (Cotton) - Mancha de Mirotecio (Myrothecium leaf spot) - Cropped/miro078.jpg,Algod├úo (Cotton) - Mancha de Mirotecio (Myrothecium leaf spot) - Cropped,0
Algod├úo (Cotton) - Mancha de Mirotecio (Myrothecium leaf spot) - Cropped/miro070.jpg,Algod├úo (Cotton) - Mancha de Mirotecio (Myrothecium leaf spot) - Cropped,0
Algod├úo (Cotton) - Mancha de Mirotecio (Myrothecium leaf spot) - Cropped/miro030.jpg,Algod├úo (Cotton) - Mancha de Mirotecio (Myrothecium leaf spot) - Cropped,0
Algod├úo (Cotton) - Mancha de Mirotecio (Myrothecium leaf spot) - Cropped/miro112.jpg,Algod├úo (Cotton) - Mancha de Mirotecio (Myrothecium leaf spot) - Cropped,0
Algod├úo (Cotton) - Mancha de Mirotecio (Myrothecium leaf spot) - Cropped/miro011.jpg,Algod├úo (Cotton) - Mancha de Mirotecio (Myrothecium leaf spot) - Cropped,0
Algod├úo (Cotton) - Mancha de Mirotecio (Myrothecium leaf spot) - Cropped/miro031.jpg,Algod├úo (Cotton) - Mancha de Mirotecio (Myrothecium leaf spot) - Cropped,0
Algod├úo (Cotton) - Mancha de Mirotecio (Myrothecium leaf spot) - Cropped/miro082.jpg,Algod├úo (Cotton) - Mancha de Mirotecio (Myrothecium leaf spot) - Cropped,0
Algod├úo (Cotton) - Mancha de Mirotecio (Myrothecium leaf spot) - Cropped/miro096.jpg,Algod├úo (Cotton) - Mancha de Mirotecio (Myrothecium leaf spot) - Cropped,0
Algod├úo (Cotton) - Mancha de Mirotecio (Myrothecium leaf spot) - Cropped/miro095.jpg,Algod├úo (Cotton) - Mancha de Mirotecio (Myrothecium leaf spot) - Cropped,0
Algod├úo (Cotton) - Mancha de Mirotecio (Myrothecium leaf spot) - Cropped/miro021.jpg,Algod├úo (Cotton) - Mancha de Mirotecio (Myrothecium leaf spot) - Cropped,0
Algod├úo (Cotton) - Mancha de Mirotecio (Myrothecium leaf spot) - Cropped/miro111.jpg,Algod├úo (Cotton) - Mancha de Mirotecio (Myrothecium leaf spot) - Cropped,0
Algod├úo (Cotton) - Mancha de Mirotecio (Myrothecium leaf spot) - Cropped/miro074.jpg,Algod├úo (Cotton) - Mancha de Mirotecio (Myrothecium leaf spot) - Cropped,0
Algod├úo (Cotton) - Mancha de Mirotecio (Myrothecium leaf spot) - Cropped/miro071.jpg,Algod├úo (Cotton) - Mancha de Mirotecio (Myrothecium leaf spot) - Cropped,0
Algod├úo (Cotton) - Mela (Soreshin) - Cropped/mela050.jpg,Algod├úo (Cotton) - Mela (Soreshin) - Cropped,1
Algod├úo (Cotton) - Mela (Soreshin) - Cropped/mela156.jpg,Algod├úo (Cotton) - Mela (Soreshin) - Cropped,1
Algod├úo (Cotton) - Mela (Soreshin) - Cropped/mela097.jpg,Algod├úo (Cotton) - Mela (Soreshin) - Cropped,1
Algod├úo (Cotton) - Mela (Soreshin) - Cropped/mela060.jpg,Algod├úo (Cotton) - Mela (Soreshin) - Cropped,1
Algod├úo (Cotton) - Mela (Soreshin) - Cropped/mela022.jpg,Algod├úo (Cotton) - Mela (Soreshin) - Cropped,1
Algod├úo (Cotton) - Mela (Soreshin) - Cropped/mela002.jpg,Algod├úo (Cotton) - Mela (Soreshin) - Cropped,1
Algod├úo (Cotton) - Mela (Soreshin) - Cropped/mela069.jpg,Algod├úo (Cotton) - Mela (Soreshin) - Cropped,1
Algod├úo (Cotton) - Mela (Soreshin) - Cropped/mela158.jpg,Algod├úo (Cotton) - Mela (Soreshin) - Cropped,1
Algod├úo (Cotton) - Mela (Soreshin) - Cropped/mela092.jpg,Algod├úo (Cotton) - Mela (Soreshin) - Cropped,1
Algod├úo (Cotton) - Mela (Soreshin) - Cropped/mela015.jpg,Algod├úo (Cotton) - Mela (Soreshin) - Cropped,1
Algod├úo (Cotton) - Mela (Soreshin) - Cropped/mela054.jpg,Algod├úo (Cotton) - Mela (Soreshin) - Cropped,1
Algod├úo (Cotton) - Mela (Soreshin) - Cropped/mela089.jpg,Algod├úo (Cotton) - Mela (Soreshin) - Cropped,1
Algod├úo (Cotton) - Mela (Soreshin) - Cropped/mela135.jpg,Algod├úo (Cotton) - Mela (Soreshin) - Cropped,1
Algod├úo (Cotton) - Mela (Soreshin) - Cropped/mela009.jpg,Algod├úo (Cotton) - Mela (Soreshin) - Cropped,1
Algod├úo (Cotton) - Mela (Soreshin) - Cropped/mela131.jpg,Algod├úo (Cotton) - Mela (Soreshin) - Cropped,1
Algod├úo (Cotton) - Mela (Soreshin) - Cropped/mela021.jpg,Algod├úo (Cotton) - Mela (Soreshin) - Cropped,1
Algod├úo (Cotton) - Mela (Soreshin) - Cropped/mela037.jpg,Algod├úo (Cotton) - Mela (Soreshin) - Cropped,1
Algod├úo (Cotton) - Mela (Soreshin) - Cropped/mela116.jpg,Algod├úo (Cotton) - Mela (Soreshin) - Cropped,1
Algod├úo (Cotton) - Mela (Soreshin) - Cropped/mela087.jpg,Algod├úo (Cotton) - Mela (Soreshin) - Cropped,1
Algod├úo (Cotton) - Mela (Soreshin) - Cropped/mela007.jpg,Algod├úo (Cotton) - Mela (Soreshin) - Cropped,1
Algod├úo (Cotton) - Mela (Soreshin) - Cropped/mela098.jpg,Algod├úo (Cotton) - Mela (Soreshin) - Cropped,1
Algod├úo (Cotton) - Mela (Soreshin) - Cropped/mela013.jpg,Algod├úo (Cotton) - Mela (Soreshin) - Cropped,1
Algod├úo (Cotton) - Mela (Soreshin) - Cropped/mela113.jpg,Algod├úo (Cotton) - Mela (Soreshin) - Cropped,1
Algod├úo (Cotton) - Mela (Soreshin) - Cropped/mela046.jpg,Algod├úo (Cotton) - Mela (Soreshin) - Cropped,1
Algod├úo (Cotton) - Mela (Soreshin) - Cropped/mela127.jpg,Algod├úo (Cotton) - Mela (Soreshin) - Cropped,1
Algod├úo (Cotton) - Mela (Soreshin) - Cropped/mela072.jpg,Algod├úo (Cotton) - Mela (Soreshin) - Cropped,1
Algod├úo (Cotton) - Mela (Soreshin) - Cropped/mela025.jpg,Algod├úo (Cotton) - Mela (Soreshin) - Cropped,1
Algod├úo (Cotton) - Mela (Soreshin) - Cropped/mela117.jpg,Algod├úo (Cotton) - Mela (Soreshin) - Cropped,1
Algod├úo (Cotton) - Mela (Soreshin) - Cropped/mela122.jpg,Algod├úo (Cotton) - Mela (Soreshin) - Cropped,1
Algod├úo (Cotton) - Mela (Soreshin) - Cropped/mela063.jpg,Algod├úo (Cotton) - Mela (Soreshin) - Cropped,1
Algod├úo (Cotton) - Mela (Soreshin) - Cropped/mela047.jpg,Algod├úo (Cotton) - Mela (Soreshin) - Cropped,1
Algod├úo (Cotton) - Mela (Soreshin) - Cropped/mela136.jpg,Algod├úo (Cotton) - Mela (Soreshin) - Cropped,1
Algod├úo (Cotton) - Mela (Soreshin) - Cropped/mela126.jpg,Algod├úo (Cotton) - Mela (Soreshin) - Cropped,1
Algod├úo (Cotton) - Mela (Soreshin) - Cropped/mela149.jpg,Algod├úo (Cotton) - Mela (Soreshin) - Cropped,1
Algod├úo (Cotton) - Mela (Soreshin) - Cropped/mela082.jpg,Algod├úo (Cotton) - Mela (Soreshin) - Cropped,1
Algod├úo (Cotton) - Mela (Soreshin) - Cropped/mela121.jpg,Algod├úo (Cotton) - Mela (Soreshin) - Cropped,1
Algod├úo (Cotton) - Mela (Soreshin) - Cropped/mela100.jpg,Algod├úo (Cotton) - Mela (Soreshin) - Cropped,1
Algod├úo (Cotton) - Mela (Soreshin) - Cropped/mela034.jpg,Algod├úo (Cotton) - Mela (Soreshin) - Cropped,1
Algod├úo (Cotton) - Mela (Soreshin) - Cropped/mela004.jpg,Algod├úo (Cotton) - Mela (Soreshin) - Cropped,1
Algod├úo (Cotton) - Mela (Soreshin) - Cropped/mela003.jpg,Algod├úo (Cotton) - Mela (Soreshin) - Cropped,1
Algod├úo (Cotton) - Mela (Soreshin) - Cropped/mela075.jpg,Algod├úo (Cotton) - Mela (Soreshin) - Cropped,1
Algod├úo (Cotton) - Mela (Soreshin) - Cropped/mela144.jpg,Algod├úo (Cotton) - Mela (Soreshin) - Cropped,1
Algod├úo (Cotton) - Mela (Soreshin) - Cropped/mela076.jpg,Algod├úo (Cotton) - Mela (Soreshin) - Cropped,1
Algod├úo (Cotton) - Mela (Soreshin) - Cropped/mela074.jpg,Algod├úo (Cotton) - Mela (Soreshin) - Cropped,1
Algod├úo (Cotton) - Mela (Soreshin) - Cropped/mela138.jpg,Algod├úo (Cotton) - Mela (Soreshin) - Cropped,1
Algod├úo (Cotton) - Mela (Soreshin) - Cropped/mela088.jpg,Algod├úo (Cotton) - Mela (Soreshin) - Cropped,1
Algod├úo (Cotton) - Mela (Soreshin) - Cropped/mela102.jpg,Algod├úo (Cotton) - Mela (Soreshin) - Cropped,1
Algod├úo (Cotton) - Mela (Soreshin) - Cropped/mela151.jpg,Algod├úo (Cotton) - Mela (Soreshin) - Cropped,1
Algod├úo (Cotton) - Mela (Soreshin) - Cropped/mela001.jpg,Algod├úo (Cotton) - Mela (Soreshin) - Cropped,1
Algod├úo (Cotton) - Mela (Soreshin) - Cropped/mela014.jpg,Algod├úo (Cotton) - Mela (Soreshin) - Cropped,1
Algod├úo (Cotton) - Mela (Soreshin) - Cropped/mela041.jpg,Algod├úo (Cotton) - Mela (Soreshin) - Cropped,1
Algod├úo (Cotton) - Mela (Soreshin) - Cropped/mela023.jpg,Algod├úo (Cotton) - Mela (Soreshin) - Cropped,1
Algod├úo (Cotton) - Mela (Soreshin) - Cropped/mela095.jpg,Algod├úo (Cotton) - Mela (Soreshin) - Cropped,1
Algod├úo (Cotton) - Mela (Soreshin) - Cropped/mela084.jpg,Algod├úo (Cotton) - Mela (Soreshin) - Cropped,1
Algod├úo (Cotton) - Mela (Soreshin) - Cropped/mela036.jpg,Algod├úo (Cotton) - Mela (Soreshin) - Cropped,1
Algod├úo (Cotton) - Mela (Soreshin) - Cropped/mela083.jpg,Algod├úo (Cotton) - Mela (Soreshin) - Cropped,1
Algod├úo (Cotton) - Mela (Soreshin) - Cropped/mela085.jpg,Algod├úo (Cotton) - Mela (Soreshin) - Cropped,1
Algod├úo (Cotton) - Mela (Soreshin) - Cropped/mela140.jpg,Algod├úo (Cotton) - Mela (Soreshin) - Cropped,1
Algod├úo (Cotton) - Mela (Soreshin) - Cropped/mela059.jpg,Algod├úo (Cotton) - Mela (Soreshin) - Cropped,1
Algod├úo (Cotton) - Mela (Soreshin) - Cropped/mela035.jpg,Algod├úo (Cotton) - Mela (Soreshin) - Cropped,1
Algod├úo (Cotton) - Mela (Soreshin) - Cropped/mela143.jpg,Algod├úo (Cotton) - Mela (Soreshin) - Cropped,1
Algod├úo (Cotton) - Mela (Soreshin) - Cropped/mela070.jpg,Algod├úo (Cotton) - Mela (Soreshin) - Cropped,1
Algod├úo (Cotton) - Mela (Soreshin) - Cropped/mela114.jpg,Algod├úo (Cotton) - Mela (Soreshin) - Cropped,1
Algod├úo (Cotton) - Mela (Soreshin) - Cropped/mela029.jpg,Algod├úo (Cotton) - Mela (Soreshin) - Cropped,1
Algod├úo (Cotton) - Mela (Soreshin) - Cropped/mela040.jpg,Algod├úo (Cotton) - Mela (Soreshin) - Cropped,1
Algod├úo (Cotton) - Mela (Soreshin) - Cropped/mela049.jpg,Algod├úo (Cotton) - Mela (Soreshin) - Cropped,1
Algod├úo (Cotton) - Mela (Soreshin) - Cropped/mela105.jpg,Algod├úo (Cotton) - Mela (Soreshin) - Cropped,1
Algod├úo (Cotton) - Mela (Soreshin) - Cropped/mela078.jpg,Algod├úo (Cotton) - Mela (Soreshin) - Cropped,1
Algod├úo (Cotton) - Mela (Soreshin) - Cropped/mela058.jpg,Algod├úo (Cotton) - Mela (Soreshin) - Cropped,1
Algod├úo (Cotton) - Mela (Soreshin) - Cropped/mela107.jpg,Algod├úo (Cotton) - Mela (Soreshin) - Cropped,1
Algod├úo (Cotton) - Mela (Soreshin) - Cropped/mela006.jpg,Algod├úo (Cotton) - Mela (Soreshin) - Cropped,1
